"Year","OSHPD ID","Facility Name","County Name","ER Service Level Desc","Type","Count"
2014,106370694,"SHARP MEMORIAL HOSPITAL","SAN DIEGO","BASIC","ED_Visit",66231
2015,106370694,"SHARP MEMORIAL HOSPITAL","SAN DIEGO","BASIC","ED_Admit",13413
2015,106370694,"SHARP MEMORIAL HOSPITAL","SAN DIEGO","BASIC","ED_Visit",74829
2016,106370694,"SHARP MEMORIAL HOSPITAL","SAN DIEGO","BASIC","ED_Admit",13979
2016,106370694,"SHARP MEMORIAL HOSPITAL","SAN DIEGO","BASIC","ED_Visit",77982
2017,106370694,"SHARP MEMORIAL HOSPITAL","SAN DIEGO","BASIC","ED_Admit",15331
2017,106370694,"SHARP MEMORIAL HOSPITAL","SAN DIEGO","BASIC","ED_Visit",79891
2018,106370694,"SHARP MEMORIAL HOSPITAL","SAN DIEGO","BASIC","ED_Admit",16553
2018,106370694,"SHARP MEMORIAL HOSPITAL","SAN DIEGO","BASIC","ED_Visit",77643
2013,106370695,"SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","NOT APPLICABLE","ED_Admit",22
2013,106370695,"SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","NOT APPLICABLE","ED_Visit",0
2014,106370695,"SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","NOT APPLICABLE","ED_Admit",1
2014,106370695,"SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","NOT APPLICABLE","ED_Visit",0
2015,106370695,"SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","NOT APPLICABLE","ED_Admit",98
2015,106370695,"SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","NOT APPLICABLE","ED_Visit",0
2017,106370695,"SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","NOT APPLICABLE","ED_Admit",13
2017,106370695,"SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","NOT APPLICABLE","ED_Visit",0
2018,106370695,"SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","NOT APPLICABLE","ED_Admit",18
2018,106370695,"SHARP MARY BIRCH HOSPITAL FOR WOMEN AND NEWBORNS","SAN DIEGO","NOT APPLICABLE","ED_Visit",0
2013,106370705,"FALLBROOK HOSPITAL DISTRICT","SAN DIEGO","BASIC","ED_Admit",1057
2013,106370705,"FALLBROOK HOSPITAL DISTRICT","SAN DIEGO","BASIC","ED_Visit",10394
2014,106370705,"FALLBROOK HOSPITAL DISTRICT","SAN DIEGO","BASIC","ED_Admit",524
2014,106370705,"FALLBROOK HOSPITAL DISTRICT","SAN DIEGO","BASIC","ED_Visit",9490
2013,106370714,"GROSSMONT HOSPITAL","SAN DIEGO","BASIC","ED_Admit",21168
2013,106370714,"GROSSMONT HOSPITAL","SAN DIEGO","BASIC","ED_Visit",81638
2014,106370714,"GROSSMONT HOSPITAL","SAN DIEGO","BASIC","ED_Admit",20930
2014,106370714,"GROSSMONT HOSPITAL","SAN DIEGO","BASIC","ED_Visit",88137
2015,106370714,"GROSSMONT HOSPITAL","SAN DIEGO","BASIC","ED_Admit",20328
2015,106370714,"GROSSMONT HOSPITAL","SAN DIEGO","BASIC","ED_Visit",85094
2016,106370714,"GROSSMONT HOSPITAL","SAN DIEGO","BASIC","ED_Admit",20321
2016,106370714,"GROSSMONT HOSPITAL","SAN DIEGO","BASIC","ED_Visit",85123
2017,106370714,"GROSSMONT HOSPITAL","SAN DIEGO","BASIC","ED_Admit",20405
2017,106370714,"GROSSMONT HOSPITAL","SAN DIEGO","BASIC","ED_Visit",84176
2018,106370714,"GROSSMONT HOSPITAL","SAN DIEGO","BASIC","ED_Admit",21307
2018,106370714,"GROSSMONT HOSPITAL","SAN DIEGO","BASIC","ED_Visit",82750
2013,106370730,"KAISER FOUNDATION HOSPITAL - SAN DIEGO - ZION","SAN DIEGO","BASIC","ED_Admit",12700
2013,106370730,"KAISER FOUNDATION HOSPITAL - SAN DIEGO - ZION","SAN DIEGO","BASIC","ED_Visit",85366
2014,106370730,"KAISER FOUNDATION HOSPITAL - SAN DIEGO - ZION","SAN DIEGO","BASIC","ED_Admit",12530
2014,106370730,"KAISER FOUNDATION HOSPITAL - SAN DIEGO - ZION","SAN DIEGO","BASIC","ED_Visit",89695
2015,106370730,"KAISER FOUNDATION HOSPITAL - SAN DIEGO - ZION","SAN DIEGO","BASIC","ED_Admit",12618
2015,106370730,"KAISER FOUNDATION HOSPITAL - SAN DIEGO - ZION","SAN DIEGO","BASIC","ED_Visit",91291
2016,106370730,"KAISER FOUNDATION HOSPITAL - SAN DIEGO - ZION","SAN DIEGO","BASIC","ED_Admit",11661
2016,106370730,"KAISER FOUNDATION HOSPITAL - SAN DIEGO - ZION","SAN DIEGO","BASIC","ED_Visit",88238
2017,106370730,"KAISER FOUNDATION HOSPITAL - SAN DIEGO - ZION","SAN DIEGO","BASIC","ED_Admit",13163
2017,106370730,"KAISER FOUNDATION HOSPITAL - SAN DIEGO - ZION","SAN DIEGO","BASIC","ED_Visit",99440
2018,106370730,"KAISER FOUNDATION HOSPITAL - SAN DIEGO - ZION","SAN DIEGO","BASIC","ED_Admit",13866
2018,106370730,"KAISER FOUNDATION HOSPITAL - SAN DIEGO - ZION","SAN DIEGO","BASIC","ED_Visit",107575
2013,106370744,"SCRIPPS MERCY HOSPITAL","SAN DIEGO","BASIC","ED_Admit",21958
2013,106370744,"SCRIPPS MERCY HOSPITAL","SAN DIEGO","BASIC","ED_Visit",85760
2014,106370744,"SCRIPPS MERCY HOSPITAL","SAN DIEGO","BASIC","ED_Admit",21612
2014,106370744,"SCRIPPS MERCY HOSPITAL","SAN DIEGO","BASIC","ED_Visit",93905
2015,106370744,"SCRIPPS MERCY HOSPITAL","SAN DIEGO","BASIC","ED_Admit",20991
2015,106370744,"SCRIPPS MERCY HOSPITAL","SAN DIEGO","BASIC","ED_Visit",98601
2016,106370744,"SCRIPPS MERCY HOSPITAL","SAN DIEGO","BASIC","ED_Admit",20590
2016,106370744,"SCRIPPS MERCY HOSPITAL","SAN DIEGO","BASIC","ED_Visit",98283
2017,106370744,"SCRIPPS MERCY HOSPITAL","SAN DIEGO","BASIC","ED_Admit",20531
2017,106370744,"SCRIPPS MERCY HOSPITAL","SAN DIEGO","BASIC","ED_Visit",99666
2018,106370744,"SCRIPPS MERCY HOSPITAL","SAN DIEGO","BASIC","ED_Admit",20936
2018,106370744,"SCRIPPS MERCY HOSPITAL","SAN DIEGO","BASIC","ED_Visit",97718
2013,106370745,"SHARP MESA VISTA HOSPITAL","SAN DIEGO","NOT APPLICABLE","ED_Admit",1
2013,106370745,"SHARP MESA VISTA HOSPITAL","SAN DIEGO","NOT APPLICABLE","ED_Visit",0
2018,106370745,"SHARP MESA VISTA HOSPITAL","SAN DIEGO","NOT APPLICABLE","ED_Admit",1
2018,106370745,"SHARP MESA VISTA HOSPITAL","SAN DIEGO","NOT APPLICABLE","ED_Visit",0
2013,106370755,"PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","BASIC","ED_Admit",13709
2013,106370755,"PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","BASIC","ED_Visit",72266
2014,106370755,"PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","BASIC","ED_Admit",14615
2014,106370755,"PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","BASIC","ED_Visit",84688
2015,106370755,"PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","BASIC","ED_Admit",15027
2015,106370755,"PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","BASIC","ED_Visit",95964
2016,106370755,"PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","BASIC","ED_Admit",15823
2016,106370755,"PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","BASIC","ED_Visit",88267
2017,106370755,"PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","BASIC","ED_Admit",14582
2017,106370755,"PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","BASIC","ED_Visit",89347
2018,106370755,"PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","BASIC","ED_Admit",14360
2018,106370755,"PALOMAR HEALTH DOWNTOWN CAMPUS","SAN DIEGO","BASIC","ED_Visit",86715
2013,106370759,"PARADISE VALLEY HOSPITAL","SAN DIEGO","BASIC","ED_Admit",5903
2013,106370759,"PARADISE VALLEY HOSPITAL","SAN DIEGO","BASIC","ED_Visit",24739
2014,106370759,"PARADISE VALLEY HOSPITAL","SAN DIEGO","BASIC","ED_Admit",3629
2014,106370759,"PARADISE VALLEY HOSPITAL","SAN DIEGO","BASIC","ED_Visit",25839
2015,106370759,"PARADISE VALLEY HOSPITAL","SAN DIEGO","BASIC","ED_Admit",6887
2015,106370759,"PARADISE VALLEY HOSPITAL","SAN DIEGO","BASIC","ED_Visit",26652
2016,106370759,"PARADISE VALLEY HOSPITAL","SAN DIEGO","BASIC","ED_Admit",6863
2016,106370759,"PARADISE VALLEY HOSPITAL","SAN DIEGO","BASIC","ED_Visit",25837
2017,106370759,"PARADISE VALLEY HOSPITAL","SAN DIEGO","BASIC","ED_Admit",7977
2017,106370759,"PARADISE VALLEY HOSPITAL","SAN DIEGO","BASIC","ED_Visit",25862
2018,106370759,"PARADISE VALLEY HOSPITAL","SAN DIEGO","BASIC","ED_Admit",6868
2018,106370759,"PARADISE VALLEY HOSPITAL","SAN DIEGO","BASIC","ED_Visit",23543
2013,106370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","BASIC","ED_Admit",7106
2013,106370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","BASIC","ED_Visit",24172
2014,106370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","BASIC","ED_Admit",7255
2014,106370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","BASIC","ED_Visit",26143
2015,106370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","BASIC","ED_Admit",7711
2015,106370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","BASIC","ED_Visit",28406
2016,106370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","BASIC","ED_Admit",8120
2016,106370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","BASIC","ED_Visit",30036
2017,106370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","BASIC","ED_Admit",8734
2017,106370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","BASIC","ED_Visit",32457
2018,106370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","BASIC","ED_Admit",8397
2018,106370771,"SCRIPPS MEMORIAL HOSPITAL - LA JOLLA","SAN DIEGO","BASIC","ED_Visit",33005
2013,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",9940
2013,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",56604
2014,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",9662
2014,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",58819
2015,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",8564
2015,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",58187
2016,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",8860
2016,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",56970
2017,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",7561
2017,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",54570
2018,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",7171
2018,106370780,"TRI-CITY MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",48897
2013,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Admit",13514
2013,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Visit",51851
2014,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Admit",14668
2014,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Visit",54450
2015,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Admit",15274
2015,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Visit",55790
2016,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Admit",14117
2016,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Visit",57637
2017,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Admit",11686
2017,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Visit",58356
2018,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Admit",7643
2018,106370782,"UC SAN DIEGO HEALTH HILLCREST - HILLCREST MEDICAL CENTER","SAN DIEGO","COMPREHENSIVE","ED_Visit",53796
2013,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",9487
2013,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",48278
2014,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",9995
2014,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",54174
2015,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",10646
2015,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",57430
2016,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",10683
2016,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",59005
2017,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",11396
2017,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",59272
2018,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Admit",11618
2018,106370875,"SHARP CHULA VISTA MEDICAL CENTER","SAN DIEGO","BASIC","ED_Visit",58337
2013,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Admit",3466
2013,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Visit",24441
2014,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Admit",3663
2014,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Visit",25370
2015,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Admit",3615
2015,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Visit",28269
2016,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Admit",3772
2016,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Visit",28721
2017,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Admit",3619
2017,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Visit",30173
2018,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Admit",3786
2018,106370977,"POMERADO HOSPITAL","SAN DIEGO","BASIC","ED_Visit",28656
2015,106371256,"SCRIPPS GREEN HOSPITAL","SAN DIEGO","NOT APPLICABLE","ED_Admit",3
2015,106371256,"SCRIPPS GREEN HOSPITAL","SAN DIEGO","NOT APPLICABLE","ED_Visit",0
2013,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Admit",5544
2013,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Visit",33393
2014,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Admit",6290
2014,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Visit",35678
2015,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Admit",6890
2015,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Visit",39597
2016,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Admit",7712
2016,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Visit",40930
2017,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Admit",7270
2017,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Visit",40843
2018,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Admit",7762
2018,106371394,"SCRIPPS MEMORIAL HOSPITAL - ENCINITAS","SAN DIEGO","BASIC","ED_Visit",40617
2013,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Admit",1765
2013,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Visit",14563
2014,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Admit",1733
2014,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Visit",20394
2015,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Admit",1852
2015,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Visit",23332
2016,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Admit",1935
2016,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Visit",24069
2017,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Admit",1863
2017,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Visit",25043
2018,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Admit",1919
2018,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE","SAN LUIS OBISPO","BASIC","ED_Visit",22534
2013,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2129
2013,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",9417
2014,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2217
2014,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",14649
2015,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2334
2015,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",17074
2016,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2442
2016,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",17529
2017,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2636
2017,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",18318
2018,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2703
2018,106400480,"FRENCH HOSPITAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",17519
2013,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2333
2013,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",18680
2014,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2323
2014,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",19772
2015,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2426
2015,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",21966
2016,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2447
2016,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",22023
2017,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2799
2017,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",22928
2018,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Admit",2981
2018,106400524,"SIERRA VISTA REGIONAL MEDICAL CENTER","SAN LUIS OBISPO","BASIC","ED_Visit",21333
2013,106400548,"TWIN CITIES COMMUNITY HOSPITAL","SAN LUIS OBISPO","BASIC","ED_Admit",3484
2013,106400548,"TWIN CITIES COMMUNITY HOSPITAL","SAN LUIS OBISPO","BASIC","ED_Visit",29068
2014,106400548,"TWIN CITIES COMMUNITY HOSPITAL","SAN LUIS OBISPO","BASIC","ED_Admit",3181
2014,106400548,"TWIN CITIES COMMUNITY HOSPITAL","SAN LUIS OBISPO","BASIC","ED_Visit",31121
2015,106400548,"TWIN CITIES COMMUNITY HOSPITAL","SAN LUIS OBISPO","BASIC","ED_Admit",3158
2015,106400548,"TWIN CITIES COMMUNITY HOSPITAL","SAN LUIS OBISPO","BASIC","ED_Visit",33325
2016,106400548,"TWIN CITIES COMMUNITY HOSPITAL","SAN LUIS OBISPO","BASIC","ED_Admit",3118
2016,106400548,"TWIN CITIES COMMUNITY HOSPITAL","SAN LUIS OBISPO","BASIC","ED_Visit",33420
2017,106400548,"TWIN CITIES COMMUNITY HOSPITAL","SAN LUIS OBISPO","BASIC","ED_Admit",3218
2017,106400548,"TWIN CITIES COMMUNITY HOSPITAL","SAN LUIS OBISPO","BASIC","ED_Visit",31900
2018,106400548,"TWIN CITIES COMMUNITY HOSPITAL","SAN LUIS OBISPO","BASIC","ED_Admit",3319
2018,106400548,"TWIN CITIES COMMUNITY HOSPITAL","SAN LUIS OBISPO","BASIC","ED_Visit",29149
2013,106410782,"SAN MATEO MEDICAL CENTER","SAN MATEO","BASIC","ED_Admit",3007
2013,106410782,"SAN MATEO MEDICAL CENTER","SAN MATEO","BASIC","ED_Visit",39331
2014,106410782,"SAN MATEO MEDICAL CENTER","SAN MATEO","BASIC","ED_Admit",3014
2014,106410782,"SAN MATEO MEDICAL CENTER","SAN MATEO","BASIC","ED_Visit",37896
2015,106410782,"SAN MATEO MEDICAL CENTER","SAN MATEO","BASIC","ED_Admit",3023
2015,106410782,"SAN MATEO MEDICAL CENTER","SAN MATEO","BASIC","ED_Visit",38024
2016,106410782,"SAN MATEO MEDICAL CENTER","SAN MATEO","BASIC","ED_Admit",2589
2016,106410782,"SAN MATEO MEDICAL CENTER","SAN MATEO","BASIC","ED_Visit",37594
2017,106410782,"SAN MATEO MEDICAL CENTER","SAN MATEO","BASIC","ED_Admit",2565
2017,106410782,"SAN MATEO MEDICAL CENTER","SAN MATEO","BASIC","ED_Visit",37165
2018,106410782,"SAN MATEO MEDICAL CENTER","SAN MATEO","BASIC","ED_Admit",2248
2018,106410782,"SAN MATEO MEDICAL CENTER","SAN MATEO","BASIC","ED_Visit",36280
2013,106410804,"KAISER FOUNDATION HOSPITAL - REDWOOD CITY","SAN MATEO","BASIC","ED_Admit",3339
2013,106410804,"KAISER FOUNDATION HOSPITAL - REDWOOD CITY","SAN MATEO","BASIC","ED_Visit",21970
2014,106410804,"KAISER FOUNDATION HOSPITAL - REDWOOD CITY","SAN MATEO","BASIC","ED_Admit",2900
2014,106410804,"KAISER FOUNDATION HOSPITAL - REDWOOD CITY","SAN MATEO","BASIC","ED_Visit",22279
2013,106410806,"KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO","SAN MATEO","BASIC","ED_Admit",3599
2013,106410806,"KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO","SAN MATEO","BASIC","ED_Visit",30567
2014,106410806,"KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO","SAN MATEO","BASIC","ED_Admit",3610
2014,106410806,"KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO","SAN MATEO","BASIC","ED_Visit",31633
2015,106410806,"KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO","SAN MATEO","BASIC","ED_Admit",3924
2015,106410806,"KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO","SAN MATEO","BASIC","ED_Visit",34538
2016,106410806,"KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO","SAN MATEO","BASIC","ED_Admit",3864
2016,106410806,"KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO","SAN MATEO","BASIC","ED_Visit",35815
2017,106410806,"KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO","SAN MATEO","BASIC","ED_Admit",4353
2017,106410806,"KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO","SAN MATEO","BASIC","ED_Visit",37321
2018,106410806,"KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO","SAN MATEO","BASIC","ED_Admit",4200
2018,106410806,"KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO","SAN MATEO","BASIC","ED_Visit",37741
2013,106410817,"SETON MEDICAL CENTER","SAN MATEO","BASIC","ED_Admit",5007
2013,106410817,"SETON MEDICAL CENTER","SAN MATEO","BASIC","ED_Visit",20769
2014,106410817,"SETON MEDICAL CENTER","SAN MATEO","BASIC","ED_Admit",4666
